x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-275.0000E-03,+3.2773870E+00,+2.9271357E+00,+2.9020101E+00,-32.6633E-03
-274.7250E-03,+3.2490452E+00,+2.9271357E+00,+3.1738696E+00,-32.6633E-03
-274.4500E-03,+3.2773870E+00,+3.1281407E+00,+3.2447241E+00,-32.6633E-03
-274.1750E-03,+3.1969850E+00,+2.7376891E+00,+3.1030151E+00,-32.6633E-03
-273.9000E-03,+3.1969850E+00,+3.0095487E+00,+3.2216072E+00,-56.3817E-03
-273.6250E-03,+3.1969850E+00,+2.9271357E+00,+3.2562825E+00,-32.6633E-03
-273.3500E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-273.0750E-03,+3.2773870E+00,+2.9271357E+00,+3.1969865E+00,-54.0700E-03
-272.8000E-03,+3.2629154E+00,+2.7623099E+00,+3.1391942E+00,-32.6633E-03
-272.5250E-03,+3.1969850E+00,+3.0934654E+00,+3.2693448E+00,-39.5984E-03
-272.2500E-03,+3.2351751E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-271.9750E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-271.7000E-03,+3.2773870E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-271.4250E-03,+3.2305517E+00,+3.0110525E+00,+3.2201033E+00,-32.6633E-03
-271.1500E-03,+3.2721621E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-270.8750E-03,+3.2542702E+00,+2.8693435E+00,+3.1608073E+00,-32.6633E-03
-270.6000E-03,+3.2773870E+00,+3.0557824E+00,+3.1753734E+00,-32.6633E-03
-270.3250E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-270.0500E-03,+3.2496468E+00,+2.9271357E+00,+3.2346694E+00,-46.5334E-03
-269.7750E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-269.5000E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-269.2250E-03,+3.2450234E+00,+3.0472316E+00,+3.1839242E+00,-48.8451E-03
-268.9500E-03,+3.2773870E+00,+2.9271357E+00,+3.1522565E+00,-32.6633E-03
-268.6750E-03,+3.2773870E+00,+2.9271357E+00,+3.3040201E+00,-36.9859E-03
-268.4000E-03,+3.2339721E+00,+2.9271357E+00,+3.1954826E+00,-32.6633E-03
-268.1250E-03,+3.2773870E+00,+2.9271357E+00,+3.2663371E+00,-32.6633E-03
-267.8500E-03,+3.2102536E+00,+2.9271357E+00,+3.3040201E+00,-32.6633E-03
-267.5750E-03,+3.1969850E+00,+2.9271357E+00,+3.1030151E+00,-52.0591E-03
-267.3000E-03,+3.2669372E+00,+2.9271357E+00,+3.1030151E+00,-32.6633E-03
-267.0250E-03,+3.2594951E+00,+2.9271357E+00,+3.2592902E+00,-63.9183E-03
-266.7500E-03,+3.1969850E+00,+2.9271357E+00,+3.3040201E+00,-55.7802E-03
-266.4750E-03,+3.2715606E+00,+2.9271357E+00,+3.2894540E+00,-32.6633E-03
