x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+243.783140000E-03,+3.196985036135E+00,+3.065326676704E+00,+3.153266336769E+00,-32.663289458E-03
+243.783147813E-03,+3.196985036135E+00,+3.065326676704E+00,+3.153266336769E+00,-32.663289458E-03
+243.783155625E-03,+3.196985036135E+00,+3.053768887663E+00,+3.164824125810E+00,-32.663289458E-03
+243.783163438E-03,+3.196985036135E+00,+3.052763862535E+00,+3.165829150938E+00,-32.663289458E-03
+243.783171250E-03,+3.196985036135E+00,+3.052763862535E+00,+3.165829150938E+00,-32.663289458E-03
+243.783179063E-03,+3.196985036135E+00,+3.052763862535E+00,+3.165829150938E+00,-32.663289458E-03
+243.783186875E-03,+3.196985036135E+00,+3.041206073443E+00,+3.177386940030E+00,-32.663289458E-03
+243.783194688E-03,+3.196985036135E+00,+3.040201048367E+00,+3.178391965106E+00,-32.663289458E-03
+243.783202500E-03,+3.196985036135E+00,+3.040201048367E+00,+3.178391965106E+00,-32.663289458E-03
+243.783210313E-03,+3.196985036135E+00,+3.040201048367E+00,+3.178391965106E+00,-32.663289458E-03
+243.783218125E-03,+3.196985036135E+00,+3.028643259223E+00,+3.189949754250E+00,-32.663289458E-03
+243.783225938E-03,+3.196985036135E+00,+3.027638234198E+00,+3.190954779275E+00,-32.663289458E-03
+243.783233750E-03,+3.196985036135E+00,+3.027638234198E+00,+3.190954779275E+00,-32.663289458E-03
+243.783241563E-03,+3.196985036135E+00,+3.027638234198E+00,+3.190954779275E+00,-32.663289458E-03
+243.783249375E-03,+3.196985036135E+00,+3.016080445002E+00,+3.202512568470E+00,-32.663289458E-03
+243.783257188E-03,+3.196985036135E+00,+3.015075420029E+00,+3.203517593443E+00,-32.663289458E-03
+243.783265000E-03,+3.196985036135E+00,+3.015075420029E+00,+3.203517593443E+00,-32.663289458E-03
+243.783272813E-03,+3.196985036135E+00,+3.015075420029E+00,+3.203517593443E+00,-32.663289458E-03
+243.783280625E-03,+3.196985036135E+00,+3.003517630782E+00,+3.215075382691E+00,-32.663289458E-03
+243.783288438E-03,+3.196985036135E+00,+3.002512605861E+00,+3.216080407612E+00,-32.663289458E-03
+243.783296250E-03,+3.196985036135E+00,+3.002512605861E+00,+3.216080407612E+00,-32.663289458E-03
+243.783304063E-03,+3.196985036135E+00,+3.002512605861E+00,+3.216080407612E+00,-32.663289458E-03
+243.783311875E-03,+3.196985036135E+00,+2.990954816562E+00,+3.227638196911E+00,-32.663289458E-03
+243.783319688E-03,+3.196985036135E+00,+2.989949791692E+00,+3.228643221781E+00,-32.663289458E-03
+243.783327500E-03,+3.196985036135E+00,+2.989949791692E+00,+3.228643221781E+00,-32.663289458E-03
+243.783335313E-03,+3.196985036135E+00,+2.989949791692E+00,+3.228643221781E+00,-32.663289458E-03
+243.783343125E-03,+3.196985036135E+00,+2.978392002342E+00,+3.240201011131E+00,-32.663289458E-03
+243.783350938E-03,+3.196985036135E+00,+2.977386977524E+00,+3.241206035949E+00,-32.663289458E-03
+243.783358750E-03,+3.196985036135E+00,+2.977386977524E+00,+3.241206035949E+00,-32.663289458E-03
+243.783366563E-03,+3.196985036135E+00,+2.977386977524E+00,+3.241206035949E+00,-32.663289458E-03
+243.783374375E-03,+3.196985036135E+00,+2.965829188121E+00,+3.252763825352E+00,-32.663289458E-03
+243.783382188E-03,+3.196985036135E+00,+2.964824163355E+00,+3.253768850118E+00,-32.663289458E-03
+243.783390000E-03,+3.196985036135E+00,+2.964824163355E+00,+3.253768850118E+00,-32.663289458E-03
+243.783397813E-03,+3.196985036135E+00,+2.964824163355E+00,+3.253768850118E+00,-32.663289458E-03
+243.783405625E-03,+3.196985036135E+00,+2.953266373901E+00,+3.265326639572E+00,-32.663289458E-03
+243.783413438E-03,+3.196985036135E+00,+2.952261349186E+00,+3.266331664287E+00,-32.663289458E-03
+243.783421250E-03,+3.196985036135E+00,+2.952261349186E+00,+3.266331664287E+00,-32.663289458E-03
+243.783429063E-03,+3.196985036135E+00,+2.952261349186E+00,+3.266331664287E+00,-32.663289458E-03
+243.783436875E-03,+3.196985036135E+00,+2.940703559681E+00,+3.277889453792E+00,-32.663289458E-03
+243.783444688E-03,+3.196985036135E+00,+2.939698535018E+00,+3.278894478455E+00,-32.663289458E-03
+243.783452500E-03,+3.196985036135E+00,+2.939698535018E+00,+3.278894478455E+00,-32.663289458E-03
+243.783460313E-03,+3.196985036135E+00,+2.939698535018E+00,+3.278894478455E+00,-32.663289458E-03
+243.783468125E-03,+3.196985036135E+00,+2.928140745460E+00,+3.290452268012E+00,-32.663289458E-03
+243.783475938E-03,+3.196985036135E+00,+2.927135720849E+00,+3.291457292624E+00,-32.663289458E-03
+243.783483750E-03,+3.196985036135E+00,+2.927135720849E+00,+3.291457292624E+00,-32.663289458E-03
+243.783491563E-03,+3.196985036135E+00,+2.927135720849E+00,+3.291457292624E+00,-32.663289458E-03
+243.783499375E-03,+3.196985036135E+00,+2.927135720849E+00,+3.303015082233E+00,-32.663289458E-03
+243.783507188E-03,+3.196985036135E+00,+2.927135720849E+00,+3.223115579439E+00,-34.974847339E-03
+243.783515000E-03,+3.196985036135E+00,+2.927135720849E+00,+3.169849249073E+00,-35.175852245E-03
+243.783522813E-03,+3.196985036135E+00,+2.927135720849E+00,+3.119597992347E+00,-35.175852245E-03
+243.783530625E-03,+3.196985036135E+00,+2.927135720849E+00,+3.057788945960E+00,-37.487410134E-03
+243.783538438E-03,+3.196985036135E+00,+2.927135720849E+00,+3.006532664726E+00,-37.688415032E-03
+243.783546250E-03,+3.196985036135E+00,+2.927135720849E+00,+2.956281408000E+00,-37.688415032E-03
+243.783554063E-03,+3.196985036135E+00,+2.927135720849E+00,+2.906030151273E+00,-37.688415032E-03
+243.783561875E-03,+3.196985036135E+00,+2.927135720849E+00,+2.844221104835E+00,-39.999972931E-03
+243.783569688E-03,+3.196985036135E+00,+2.927135720849E+00,+2.792964823652E+00,-40.200977819E-03
+243.783577500E-03,+3.196985036135E+00,+2.927135720849E+00,+2.742713566926E+00,-40.200977819E-03
+243.783585313E-03,+3.196985036135E+00,+2.927135720849E+00,+2.692462310200E+00,-40.200977819E-03
+243.783593125E-03,+3.196985036135E+00,+2.927135720849E+00,+2.630653263710E+00,-42.512535729E-03
+243.783600938E-03,+3.196985036135E+00,+2.927135720849E+00,+2.579396982579E+00,-42.713540606E-03
+243.783608750E-03,+3.196985036135E+00,+2.927135720849E+00,+2.529145725853E+00,-42.713540606E-03
+243.783616563E-03,+3.196985036135E+00,+2.927135720849E+00,+2.478894469127E+00,-42.713540606E-03
+243.783624375E-03,+3.196985036135E+00,+2.927135720849E+00,+2.417085422585E+00,-45.025098526E-03
+243.783632188E-03,+3.196985036135E+00,+2.927135720849E+00,+2.365829141506E+00,-45.226103393E-03
+243.783640000E-03,+3.196985036135E+00,+2.927135720849E+00,+2.315577884779E+00,-45.226103393E-03
+243.783647813E-03,+3.196985036135E+00,+2.927135720849E+00,+2.265326628053E+00,-45.226103393E-03
+243.783655625E-03,+3.196985036135E+00,+2.927135720849E+00,+2.203517581460E+00,-47.537661324E-03
+243.783663438E-03,+3.196985036135E+00,+2.927135720849E+00,+2.152261300432E+00,-47.738666181E-03
+243.783671250E-03,+3.196985036135E+00,+2.927135720849E+00,+2.102010043706E+00,-47.738666181E-03
+243.783679063E-03,+3.196985036135E+00,+2.927135720849E+00,+2.051758786980E+00,-47.738666181E-03
+243.783686875E-03,+3.196985036135E+00,+2.927135720849E+00,+1.989949740335E+00,-50.050224121E-03
+243.783694688E-03,+3.196985036135E+00,+2.927135720849E+00,+1.938693459359E+00,-50.251228968E-03
+243.783702500E-03,+3.196985036135E+00,+2.927135720849E+00,+1.888442202633E+00,-50.251228968E-03
+243.783710313E-03,+3.196985036135E+00,+2.927135720849E+00,+1.838190945906E+00,-50.251228968E-03
+243.783718125E-03,+3.196985036135E+00,+2.927135720849E+00,+1.776381899210E+00,-52.562786919E-03
+243.783725938E-03,+3.196985036135E+00,+2.927135720849E+00,+1.725125618285E+00,-52.763791755E-03
