x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+239.836790000E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836797813E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836805625E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836813438E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836821250E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836829063E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836836875E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836844688E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836852500E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836860313E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836868125E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836875938E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836883750E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836891563E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836899375E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836907188E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836915000E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836922813E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836930625E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836938438E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836946250E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836954063E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836961875E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836969688E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836977500E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836985313E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.836993125E-03,+3.196985036135E+00,-489.949733019E-03,+3.185929626226E+00,-110.552698374E-03
+239.837000938E-03,+3.196985036135E+00,-480.904504671E-03,+3.175376859820E+00,-110.552698374E-03
+239.837008750E-03,+3.196985036135E+00,-408.542695723E-03,+3.091959774762E+00,-110.552698374E-03
+239.837016563E-03,+3.196985036135E+00,-358.291438997E-03,+3.041708518036E+00,-110.552698374E-03
+239.837024375E-03,+3.196985036135E+00,-306.532644174E-03,+2.989949723213E+00,-110.552698374E-03
+239.837032188E-03,+3.196985036135E+00,-245.226111376E-03,+2.928643190415E+00,-110.552698374E-03
+239.837040000E-03,+3.196985036135E+00,-194.974854650E-03,+2.878391933689E+00,-110.552698374E-03
+239.837047813E-03,+3.196985036135E+00,-144.723597924E-03,+2.828140676963E+00,-110.552698374E-03
+239.837055625E-03,+3.196985036135E+00,-92.964803049E-03,+2.776381882088E+00,-110.552698374E-03
+239.837063438E-03,+3.196985036135E+00,-31.658270303E-03,+2.715075349342E+00,-110.552698374E-03
+239.837071250E-03,+3.196985036135E+00,+18.592986424E-03,+2.664824092615E+00,-110.552698374E-03
