x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-13.500000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.492000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.484000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.476000E-03,+3.196985036E+00,+2.927135721E+00,+3.386934653E+00,-110.552698E-03
-13.468000E-03,+3.277387045E+00,+3.128140748E+00,+3.185929626E+00,-30.150689E-03
-13.460000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.452000E-03,+3.277387045E+00,+3.128140748E+00,+3.386934653E+00,-110.552698E-03
-13.444000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.436000E-03,+3.196985036E+00,+2.927135721E+00,+3.386934653E+00,-110.552698E-03
-13.428000E-03,+3.196985036E+00,+2.927135721E+00,+3.386934653E+00,-110.552698E-03
-13.420000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.412000E-03,+3.277387045E+00,+2.927135721E+00,+3.386934653E+00,-110.552698E-03
-13.404000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.396000E-03,+3.277387045E+00,+2.927135721E+00,+3.386934653E+00,-110.552698E-03
-13.388000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.380000E-03,+3.196985036E+00,+2.726130694E+00,+3.185929626E+00,-110.552698E-03
-13.372000E-03,+3.196985036E+00,+3.128140748E+00,+3.185929626E+00,-110.552698E-03
-13.364000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.356000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.348000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.340000E-03,+3.196985036E+00,+3.128140748E+00,+3.185929626E+00,-110.552698E-03
-13.332000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.324000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.316000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.308000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.300000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.292000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.284000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.276000E-03,+3.196985036E+00,+2.927135721E+00,+2.984924600E+00,-110.552698E-03
-13.268000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-110.552698E-03
-13.260000E-03,+3.196985036E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
-13.252000E-03,+3.196985036E+00,+2.927135721E+00,+3.386934653E+00,-30.150689E-03
-13.244000E-03,+3.277387045E+00,+3.128140748E+00,+3.386934653E+00,-110.552698E-03
-13.236000E-03,+3.277387045E+00,+2.927135721E+00,+3.185929626E+00,-30.150689E-03
