x-axis,3,4
second,Volt,Volt
-10.96164000E-03,+3.29326629639E+00,+2.02512566000E+00
-10.96162438E-03,+3.21748740273E+00,+2.02512566000E+00
-10.96160875E-03,+3.25306529179E+00,+2.02512566000E+00
-10.96159313E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96157750E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96156188E-03,+3.29648237675E+00,+2.02190957962E+00
-10.96154625E-03,+3.29648237675E+00,+1.94613068598E+00
-10.96153063E-03,+3.29648237675E+00,+1.98170857505E+00
-10.96151500E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96149938E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96148375E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96146813E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96145250E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96143688E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96142125E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96140563E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96139000E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96137438E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96135875E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96134313E-03,+3.29648237675E+00,+2.02371862482E+00
-10.96132750E-03,+3.29648237675E+00,+1.98814073575E+00
-10.96131188E-03,+3.29648237675E+00,+1.94673370107E+00
-10.96129625E-03,+3.29648237675E+00,+1.99618093671E+00
-10.96128063E-03,+3.29648237675E+00,+2.02834174042E+00
-10.96126500E-03,+3.29648237675E+00,+2.10391962898E+00
-10.96124938E-03,+3.29648237675E+00,+2.06371862438E+00
-10.96123375E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96121813E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96120250E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96118688E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96117125E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96115563E-03,+3.29648237675E+00,+2.02190957956E+00
-10.96114000E-03,+3.29648237675E+00,+1.94572867595E+00
-10.96112438E-03,+3.29648237675E+00,+1.97206033399E+00
-10.96110875E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96109313E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96107750E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96106188E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96104625E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96103063E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96101500E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96099938E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96098375E-03,+3.29648237675E+00,+2.02351761977E+00
-10.96096813E-03,+3.29648237675E+00,+1.98331661517E+00
-10.96095250E-03,+3.29648237675E+00,+1.94673370111E+00
-10.96093688E-03,+3.29648237675E+00,+1.99618093673E+00
-10.96092125E-03,+3.29326629628E+00,+2.02512566000E+00
-10.96090563E-03,+3.21768840780E+00,+2.02512566000E+00
-10.96089000E-03,+3.25788941240E+00,+2.02512566000E+00
-10.96087438E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96085875E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96084313E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96082750E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96081188E-03,+3.29648237675E+00,+2.02512566000E+00
-10.96079625E-03,+3.29326629626E+00,+2.02512566000E+00
-10.96078063E-03,+3.21728639775E+00,+2.02512566000E+00
-10.96076500E-03,+3.24824117132E+00,+2.02512566000E+00
-10.96074938E-03,+3.29447232644E+00,+2.02512566000E+00
-10.96073375E-03,+3.24502509082E+00,+2.02512566000E+00
-10.96071813E-03,+3.21929644807E+00,+2.02190957950E+00
-10.96070250E-03,+3.29065323084E+00,+1.94472365081E+00
-10.96068688E-03,+3.14371855899E+00,+1.94472365081E+00
-10.96067125E-03,+2.89286428699E+00,+1.94472365081E+00
-10.96065563E-03,+884.42209927E-03,+1.94472365081E+00
-10.96064000E-03,-80.40200919E-03,+1.95115581184E+00
-10.96062438E-03,-78.79396893E-03,+2.10371862390E+00
-10.96060875E-03,-38.59296433E-03,+2.05889450380E+00
-10.96059313E-03,-3.21608052E-03,+2.02512566000E+00
-10.96057750E-03,-79.39698403E-03,+2.02391962981E+00
-10.96056188E-03,-53.06532596E-03,+1.99296485623E+00
-10.96054625E-03,-1.80904530E-03,+1.94633169108E+00
-10.96053063E-03,-46.63316540E-03,+1.98653269567E+00
-10.96051500E-03,-80.40200919E-03,+2.02512566000E+00
-10.96049938E-03,-80.40200919E-03,+2.02371862477E+00
-10.96048375E-03,-80.40200919E-03,+1.98814073568E+00
-10.96046813E-03,-78.59296389E-03,+1.94653269612E+00
-10.96045250E-03,-33.76884378E-03,+1.99135681622E+00
-10.96043688E-03,+0.0E+00,+2.01869349891E+00
-10.96042125E-03,-1.40703524E-03,+1.86432164162E+00
-10.96040563E-03,-36.98492433E-03,+1.86432164162E+00
-10.96039000E-03,-78.39195884E-03,+1.86432164162E+00
-10.96037438E-03,-28.94472324E-03,+1.86432164162E+00
-10.96035875E-03,+0.0E+00,+1.86432164162E+00
-10.96034313E-03,+0.0E+00,+1.86271360134E+00
-10.96032750E-03,+0.0E+00,+1.82251259675E+00
-10.96031188E-03,+0.0E+00,+1.78391963243E+00
-10.96029625E-03,-1.20603021E-03,+1.78492465761E+00
-10.96028063E-03,-32.16080380E-03,+1.81125631570E+00
-10.96026500E-03,-78.79396890E-03,+1.86251259630E+00
-10.96024938E-03,-38.59296431E-03,+1.81768847620E+00
-10.96023375E-03,+3.21608058E-03,+1.78391963243E+00
-10.96021813E-03,+79.19597897E-03,+1.78271360222E+00
-10.96020250E-03,+48.24120538E-03,+1.75175882863E+00
-10.96018688E-03,-2.01005036E-03,+1.70532666857E+00
-10.96017125E-03,-51.45728596E-03,+1.75015078867E+00
